id,name,shortName,country,stateProvince,sector name,countryOfRisk ID,industry name,countryOfIncorporation ID,market value,market cap,primary exchange countries ids
1b770c3f-1383-47b3-8e56-1f158709aa92,"USA InvestCo Holdings, Inc.",USA INVESTCO HOLDINGS INC,United States,NC,Finance,US,Financial Conglomerates,US,,,[]
37945823-671c-4d6b-a03a-5983c943c091,"Chuy's Holdings, Inc.",CHUYS HOLDINGS INC,United States,TX,Consumer Services,US,Restaurants,US,644.324585,Small,[US]
e6d29ce8-1f1f-4577-bace-5b97169d1267,"Mandiant, Inc.",MANDIANT INC,United States,VA,Technology Services,US,Information Technology Services,US,,,[]
659612a1-7247-4337-a60f-5c895e7789d0,"Era Group, Inc.",ERA GROUP INC,United States,TX,Transportation,GB,Other Transportation,US,,,[]
c7d230c6-968a-4679-b3d7-358e97154013,"Centor Energy, Inc.",CENTOR ENERGY INC,Canada,AB,Non-Energy Minerals,CA,Other Metals/Minerals,US,0.000690,Nano,[US]
a7916ab3-fc1e-4eae-9657-e752f6abd70a,Integrated Drilling Equipment Holdings Corp.,INTEGRATED DRILLING EQUIPMENT HOLDINGS CORP,United States,TX,Miscellaneous,US,Miscellaneous,US,0.000009,Nano,[US]
7fa5319f-cf3a-45ad-b3f0-a0798cd854ad,"Cyberloq Technologies, Inc.",CYBERLOQ TECHNOLOGIES INC,United States,FL,Technology Services,US,Packaged Software,US,41.428120,Nano,[US]
46d12bbf-455c-4945-b500-d90ef88fcfa5,Guardian 8 Holdings,GUARDIAN 8 HOLDINGS,United States,AZ,Commercial Services,US,Miscellaneous Commercial Services,US,,,[]
c25b3ea0-9b7b-42ec-9ee9-2744c69e95ba,"Premier Biomedical, Inc.",PREMIER BIOMEDICAL INC,United States,TN,Health Technology,US,Pharmaceuticals: Other,US,0.999981,Nano,[US]
7e3c140b-29ba-4097-8d56-8775ce1423e1,Force Protection Video Equipment Corp.,FORCE PROTECTION VIDEO EQUIPMENT CORP,United States,CA,Electronic Technology,US,Aerospace & Defense,US,,,[]
7d3f8fad-9fdf-4cc8-a08d-bcb3ad56ac4a,JetPay Corp.,JETPAY CORP,United States,PA,Finance,US,Regional Banks,US,,,[]
d3e75311-1c55-431a-93e4-76e5b4110fe8,"Nudg Media, Inc.",NUDG MEDIA INC,United States,NV,Producer Manufacturing,US,Building Products,US,,,[]
bdb8811d-b931-46b1-82f1-de21eb9a5cf3,FileWarden.com,FILEWARDEN COM,United States,WY,Non-Energy Minerals,US,Precious Metals,US,,,[]
e020bc9e-a827-4f05-a0c4-69c5394d8035,"Varonis Systems, Inc.",VARONIS SYSTEMS INC,United States,NY,Technology Services,US,Packaged Software,US,6307.859863,Mid,[US]
eda4fa44-6be6-4bcc-a342-1ec6c906ef2a,"Agility Health, Inc.",AGILITY HEALTH INC,Canada,ON,Health Services,CA,Hospital/Nursing Management,KY,,,[]
36523686-f678-4c78-bec3-24838d800046,LendingClub Corp.,LENDINGCLUB CORP,United States,CA,Finance,US,Major Banks,US,1233.339111,Small,[US]
a8a1160c-9414-4b59-b350-6e32d8121298,"Perpetual Industries, Inc.",PERPETUAL INDUSTRIES INC,United States,IN,Electronic Technology,US,Electronic Equipment/Instruments,US,6.177590,Nano,[US]
c35892c7-ff9a-4b32-8266-dfd0a363dd2c,FS KKR Capital Corp.,FS KKR CAPITAL CORP,United States,PA,Finance,US,Investment Managers,US,5548.115723,Mid,[US]
d4d30e44-9eff-4009-bb53-b95f0acd84f8,Golden Global Corp.,GOLDEN GLOBAL CORP,United States,FL,Non-Energy Minerals,US,Precious Metals,CA,,,[]
1d40dbfb-4c76-4125-80eb-0ed7a1e94450,"WindStream Technologies, Inc.",WINDSTREAM TECHNOLOGIES INC,United States,IN,Utilities,US,Electric Utilities,US,,,[]
83ea7123-0735-49ec-a985-dac9488cdc47,"X-Factor Communications Holdings, Inc.",X FACTOR COMMUNICATIONS HOLDINGS INC,United States,NJ,Technology Services,US,Packaged Software,US,0.001896,Nano,[US]
3474bffd-0365-43ba-afa7-85df6bcf0aa1,TREES Corp. (Colorado),TREES CORP /CO/,United States,CO,Commercial Services,US,Miscellaneous Commercial Services,US,4.523855,Nano,[US]
a500f401-ac9f-49e4-b8ef-a2a987aaea83,"U.S. Silica Holdings, Inc.",US SILICA HOLDINGS INC,United States,TX,Non-Energy Minerals,US,Other Metals/Minerals,US,,,[]
30fa0e8c-6f50-4fcc-99f8-0a7873c39cbd,"Vislink Technologies, Inc.",VISLINK TECHNOLOGIES INC,United States,NJ,Distribution Services,US,Electronics Distributors,US,15.630338,Nano,[US]
f6e3a993-65d5-43b0-9105-5408c6624130,Mirage Capital Corp.,MIRAGE CAPITAL CORP,United States,NV,Finance,US,Financial Conglomerates,US,,,[]
3ca35e08-f342-4593-97a1-5f5f89522a7a,"Mix 1 Life, Inc.",MIX 1 LIFE INC,United States,AZ,Consumer Non-Durables,US,Beverages: Non-Alcoholic,US,0.000015,Nano,[US]
b3697e0c-c932-417e-8298-211f80b38426,"Home Treasure Finders, Inc.",HOME TREASURE FINDERS INC,United States,CO,Finance,US,Real Estate Development,US,,,[]
14d1ca7a-da51-4c8f-80e1-e4d3b1528a5b,"Cubed, Inc.",CUBED INC,United States,NV,Technology Services,US,Packaged Software,US,,,[]
38bb3764-d544-4261-89ad-45bbf25d1fd4,"Argos Therapeutics, Inc.",ARGOS THERAPEUTICS INC,United States,NC,Health Technology,US,Pharmaceuticals: Major,US,,,[]
f34fb26d-eecd-4c9f-8c00-ec0fe820e5f5,"Sealand Natural Resources, Inc.",SEALAND NATURAL RESOURCES INC,United States,NV,Retail Trade,US,Food Retail,US,,,[]
b0059a3f-5791-48c8-bd94-6f55b007ce5e,"Intermolecular, Inc.",INTERMOLECULAR INC,United States,CA,Electronic Technology,DE,Semiconductors,US,,,[]
9d01c09a-4074-4f8a-ae32-03407dc2991d,Cindisue Mining Corp.,CINDISUE MINING CORP,United States,CA,Non-Energy Minerals,US,Other Metals/Minerals,US,,,[]
7608f3a5-7c34-426f-8a66-4b47f3c98203,Mountain High Acquisitions Corp.,MOUNTAIN HIGH ACQUISITIONS CORP,United States,AZ,Process Industries,US,Agricultural Commodities/Milling,US,,,[]
722464fc-ebf2-4aa2-bd36-2a2d09417d36,"Hortonworks, Inc.",HORTONWORKS INC,United States,CA,Technology Services,US,Information Technology Services,US,,,[]
4514bccd-8822-4258-854c-35b128e00fbc,Genufood Energy Enzymes Corp.,GENUFOOD ENERGY ENZYMES CORP,United States,CA,Health Technology,US,Pharmaceuticals: Other,US,4.084945,Nano,[US]
5519061b-2e6c-424d-b337-6e6709a7ff1e,Proto Script Pharmaceutical Corp.,PROTO SCRIPT PHARMACEUTICAL CORP,United States,CA,Industrial Services,US,Engineering & Construction,US,0.009828,Nano,[US]
4250b430-1c2b-4928-b3a7-292a79ba2b30,Escher Group Holdings Ltd.,ESCHER GROUP HOLDINGS LTD,Ireland,DU,Technology Services,IE,Packaged Software,IE,,,[]
7e57e588-2202-4a3e-b494-51fd79846dde,"Concert Pharmaceuticals, Inc.",CONCERT PHARMACEUTICALS INC,United States,MA,Health Technology,US,Pharmaceuticals: Major,US,,,[]
8d305399-3867-4012-a04e-a2a96115cbab,Spectra Systems Corp.,SPECTRA SYSTEMS CORP,United States,RI,Electronic Technology,US,Computer Peripherals,US,145.193968,Micro,[GB]
7081c80d-2c9f-42b4-be82-5fe01abfa541,"First Foundation, Inc.",FIRST FOUNDATION INC,United States,TX,Finance,US,Regional Banks,US,412.540497,Small,[US]
4760e4bc-d4df-4549-85f0-10d79b866495,"On Deck Capital, Inc.",ON DECK CAPITAL INC,United States,NY,Finance,US,Finance/Rental/Leasing,US,,,[]
e0a9f68c-f571-46d2-b667-75c6c2a8bfaa,"RJD Green, Inc.",RJD GREEN INC,United States,OK,Finance,US,Financial Conglomerates,US,4.132617,Nano,[US]
a3457bb0-7db8-4d73-bb6a-1e81a5c6b40b,"BOTS, Inc.",BOTS INC,Puerto Rico,,Producer Manufacturing,US,Industrial Conglomerates,US,1.638787,Nano,[US]
dd70ec6a-af30-4683-8da3-642b06872df2,"Foundation Medicine, Inc.",FOUNDATION MEDICINE INC,United States,MA,Health Services,US,Medical/Nursing Services,US,,,[]
b620a8b3-007e-4fc8-bc95-95579d34e861,KonaRed Corp.,KONARED CORP,United States,CA,Consumer Non-Durables,US,Food: Specialty/Candy,US,0.022637,Nano,[US]
fb8a484c-e892-4cdd-9a24-b6e3b0bdc792,"Active Health Foods, Inc.",ACTIVE HEALTH FOODS INC,United States,GA,Health Technology,US,Pharmaceuticals: Other,US,0.000488,Nano,[US]
a3e85327-4966-4012-8a20-de701bc3acc5,"Star Mountain Resources, Inc.",STAR MOUNTAIN RESOURCES INC,United States,AZ,Non-Energy Minerals,US,Precious Metals,US,,,[]
047b8f83-d87b-4f8f-9023-2678dc68ea4e,AMAYA Global Holdings Corp.,AMAYA GLOBAL HOLDINGS CORP,United States,NY,Consumer Durables,US,Recreational Products,US,126.309792,Micro,[US]
ec374290-af8c-4ef8-9643-cc2db3f69e31,Ystrategies Corp.,YSTRATEGIES CORP,United States,PA,Technology Services,US,Information Technology Services,US,,,[]
33f86d94-e46f-4525-a15c-b57d185b2d0a,Mattress Firm Holding Corp.,MATTRESS FIRM HOLDING CORP,United States,TX,Retail Trade,US,Specialty Stores,US,,,[]
4ae82cbc-e4ed-4a35-b99f-ab532c5641e9,"Ignite Restaurant Group, Inc.",IGNITE RESTAURANT GROUP INC,United States,GA,Consumer Services,US,Restaurants,US,,,[]
29d2fcbb-277f-43f2-b3d3-0b9848de27bc,"MGM Holdings, Inc.",MGM HOLDINGS INC,United States,CA,Consumer Services,US,Movies/Entertainment,US,,,[]
63099da2-4089-4908-83db-77935ae2ca82,"Online Disruptive Technologies, Inc.",ONLINE DISRUPTIVE TECHNOLOGIES INC,United States,MA,Technology Services,US,Internet Software/Services,US,,,[]
d4490b05-68a7-4cac-b285-c9fcae5427a1,Pacific Oil Co.,PACIFIC OIL CO,United States,NV,Energy Minerals,US,Oil & Gas Production,US,,,[]
f2d314b5-d0ec-411a-9221-ae468d28bdcd,"Global Green, Inc.",GLOBAL GREEN INC,United States,FL,Health Technology,US,Biotechnology,US,,,[]
a72e7659-d63d-4a15-beef-0a200fa1fd9f,"Nuvel Holdings, Inc.",NUVEL HOLDINGS INC,United States,CA,Technology Services,US,Packaged Software,US,,,[]
450208d7-f84a-4679-84fc-4fa81c2efcfe,"Integrated Ventures, Inc.",INTEGRATED VENTURES INC,United States,PA,Commercial Services,US,Miscellaneous Commercial Services,US,5.935816,Nano,[US]
ba554f9f-8318-4926-bb89-abac19e35650,"Huntwicke Capital Group, Inc.",HUNTWICKE CAPITAL GROUP INC,United States,MA,Finance,US,Financial Conglomerates,US,15.540919,Nano,[US]
82ecd85e-9ae6-4e37-b8f2-94507a1fb851,"REAC Group, Inc.",REAC GROUP INC,United States,FL,Technology Services,US,Internet Software/Services,US,0.008680,Nano,[US]
38c955ba-1221-49ae-bbbe-26e546a5a288,"Bonanza Creek Energy, Inc.",BONANZA CREEK ENERGY INC,United States,CO,Energy Minerals,US,Integrated Oil,US,,,[]
3442f7d5-5c20-4410-b357-38dce2e17d6b,"Silverton Energy, Inc.",SILVERTON ENERGY INC,United States,TX,Finance,CA,Financial Conglomerates,US,4.971200,Nano,[US]
768151c8-3323-4f60-aa33-fc0ed08b89e8,"APT Moto Vox Group, Inc.",APT MOTO VOX GROUP INC,United States,MO,Retail Trade,US,Catalog/Specialty Distribution,US,0.008228,Nano,[US]
2337f0ba-366f-4fbc-82b1-7cd6eca341e8,Car Monkeys Group,CAR MONKEYS GROUP,United States,NJ,Retail Trade,US,Internet Retail,US,,,[]
4810709a-296a-473a-b532-d77f9148c63a,"Carroll Bancorp, Inc. (Maryland)",CARROLL BANCORP INC /MD/,United States,MD,Finance,US,Regional Banks,US,,,[]
ed55cf0f-b1cd-43ce-9247-9b7d5ff34d47,High Performance Beverages Co.,HIGH PERFORMANCE BEVERAGES CO,United States,NV,Commercial Services,US,Miscellaneous Commercial Services,US,0.003971,Nano,[US]
8a9b9dbb-26cf-4e1d-9d27-902e17b6c3bf,Samsonite International SA,SAMSONITE INTERNATIONAL SA,United States,MA,Consumer Durables,US,Other Consumer Specialties,LU,3791.743583,Mid,[US HK]
555f4df6-3a1b-40c7-acf7-1f53b4b26215,"Ubiquiti, Inc.",UBIQUITI INC,United States,NY,Electronic Technology,US,Telecommunications Equipment,US,13299.074219,Large,[US]
3c0ac7ba-5087-4716-a3ec-b3715a2dc997,FS KKR Capital Corp. II,FS KKR CAPITAL CORP II,United States,PA,Finance,US,Investment Managers,US,,,[]
a95cfadf-deec-435f-83ca-94967ef7b558,"LevelBlox, Inc.",LEVELBLOX INC,United States,FL,Technology Services,US,Packaged Software,US,,,[]
811d428a-a350-4307-b342-e8e099b4f144,"Enphase Energy, Inc.",ENPHASE ENERGY INC,United States,CA,Electronic Technology,US,Semiconductors,US,15573.548828,Large,[US]
2b89f36b-c7b2-4eeb-8cae-946a27851507,"Mister Goody, Inc.",MISTER GOODY INC,United States,FL,Commercial Services,US,Miscellaneous Commercial Services,US,,,[]
4239ff46-486a-410e-9c71-7c4a68b2329a,"HTG Molecular Diagnostics, Inc.",HTG MOLECULAR DIAGNOSTICS INC,United States,AZ,Commercial Services,US,Miscellaneous Commercial Services,US,0.000443,Nano,[US]
a1cdcb47-0f8c-4be2-b4b6-807f8431094f,"Cyberfort Software, Inc.",CYBERFORT SOFTWARE INC,United States,CA,Retail Trade,US,Internet Retail,US,0.028138,Nano,[US]
43d13f1d-b538-4667-9b60-a412f558731a,"Post Holdings, Inc.",POST HOLDINGS INC,United States,MO,Consumer Non-Durables,US,Food: Specialty/Candy,US,6783.435547,Mid,[US]
697bf6d5-da31-48e1-9f96-8c5d0f661713,"BSB Bancorp, Inc. (Massachusetts)",BSB BANCORP INC /MA/,United States,MA,Finance,US,Savings Banks,US,,,[]
6a23e2e9-a011-4660-a614-b21dd054b7a5,"Clovis Oncology, Inc.",CLOVIS ONCOLOGY INC,United States,CO,Health Technology,US,Pharmaceuticals: Major,US,,,[]
d15d17cc-d69d-40d8-9e43-fe4adb877ad7,"Renewable Fuel Corp., Inc.",RENEWABLE FUEL CORP,United States,NV,Process Industries,US,Chemicals: Specialty,US,,,[]
238b8ce0-e71f-4153-8765-db8c7c7328fd,"FlikMedia, Inc.",FLIKMEDIA INC,United States,CA,Technology Services,US,Internet Software/Services,US,,,[]
e72098a1-294c-459d-b963-3ee227d3ee06,"CLS Holdings USA, Inc.",CLS HOLDINGS USA INC,United States,NV,Process Industries,US,Chemicals: Major Diversified,US,7.770219,Nano,[US]
5ffd30e6-6b3b-4b91-9953-9e6ae7aa32fc,"Mama's Creations, Inc.",MAMAS CREATIONS INC,United States,NJ,Consumer Non-Durables,US,Food: Meat/Fish/Dairy,US,277.134003,Micro,[US]
0562ad83-3efa-40c4-a173-b79fe42eb4c0,"GreenCell, Inc.",GREENCELL INC,United States,NY,Producer Manufacturing,US,Miscellaneous Manufacturing,US,0.000032,Nano,[US]
472c300d-3813-457a-ab43-2e80e7794a2f,First America Resources Corp.,FIRST AMERICA RESOURCES CORP,United States,IL,Finance,US,Financial Conglomerates,US,5.996960,Nano,[US]
568f21be-447d-4a75-abf4-6e74e4055491,GlobeStar Therapeutics Corp.,GLOBESTAR THERAPEUTICS CORP,United States,WA,Health Technology,US,Biotechnology,US,0.620553,Nano,[US]
1c656111-9044-48f1-90bc-c24adc2646f6,"Pro Farm Group, Inc.",PRO FARM GROUP INC,United States,CA,Process Industries,AR,Chemicals: Agricultural,US,,,[]
ac1155d5-e3ba-437f-bac4-018ca35e7f99,"All Marketing Solutions, Inc.",ALL MARKETING SOLUTIONS INC,United States,NV,Finance,US,Financial Conglomerates,US,,,[]
ab9298f1-2421-45da-8d73-7a96c819382f,"Ardelyx, Inc.",ARDELYX INC,United States,MA,Health Technology,US,Pharmaceuticals: Major,US,1565.597412,Small,[US]
380dffbe-bad1-452e-8d65-8a014c1def8f,"Montalvo Spirits, Inc.",MONTALVO SPIRITS INC,United States,CA,Consumer Non-Durables,US,Beverages: Alcoholic,US,,,[]
6ee0a1a0-90e1-424d-871f-97ab645972f2,RMG Networks Holding Corp.,RMG NETWORKS HOLDING CORP,United States,TX,Commercial Services,US,Miscellaneous Commercial Services,US,,,[]
fb6dc080-e613-43df-8582-2ffcfc97182b,"Manning & Napier, Inc.",MANNING & NAPIER INC,United States,NY,Finance,US,Investment Managers,US,,,[]
39adc6ba-84e5-413f-a105-2871f689d83c,"MobileIron, Inc.",MOBILEIRON INC,United States,UT,Technology Services,US,Packaged Software,US,,,[]
f467dd74-5f4f-4d0b-905a-5726a91e891e,BioPharmX Corp.,BIOPHARMX CORP,United States,CA,Health Technology,US,Biotechnology,US,,,[]
25a7ad3c-aece-4dea-9743-fb84ba31cc7f,Polar Petroleum Corp.,POLAR PETROLEUM CORP,United States,AK,Energy Minerals,US,Oil & Gas Production,US,0.000044,Nano,[US]
6dd4d217-8a86-44a1-91ef-f4bfd1031b76,AF Ocean Investment Management Co.,AF OCEAN INVESTMENT MANAGEMENT CO,United States,FL,Commercial Services,US,Miscellaneous Commercial Services,US,,,[]
7ed0ece8-a1b5-4dae-9a54-6d514905600d,"Global Eagle Entertainment, Inc.",GLOBAL EAGLE ENTERTAINMENT INC,United States,CA,Communications,US,Specialty Telecommunications,US,,,[]
1d559fee-55e3-4fbf-9efd-1630eedf5cad,Buscar Co.,BUSCAR CO,United States,CA,Process Industries,US,Agricultural Commodities/Milling,US,0.056043,Nano,[US]
e9d2416b-a425-4fd9-88d1-a74608c72df2,"Dave & Buster's Entertainment, Inc.",DAVE & BUSTERS ENTERTAINMENT INC,United States,TX,Consumer Services,US,Movies/Entertainment,US,1320.916382,Small,[US]
4af290af-49a8-4061-9e77-c48939af177d,"Puissant Industries, Inc.",PUISSANT INDUSTRIES INC,United States,KY,Energy Minerals,US,Oil & Gas Production,US,0.440291,Nano,[US]
480b407e-149e-4c25-b7b0-39640a7fdd8f,"Ambarella, Inc.",AMBARELLA INC,United States,CA,Electronic Technology,TW,Semiconductors,KY,2329.532471,Mid,[US]
995ded90-5ac6-4cf2-ac86-57b0605250e0,Champion Pain Care Corp.,CHAMPION PAIN CARE CORP,United States,NY,Health Services,US,Medical/Nursing Services,US,,,[]
01055bdc-7168-44e2-86bf-a3876979d3c4,"Yuanwang Rich Selenium Agricultural Products Group Co., Ltd.",YUANWANG RICH SELENIUM AGRICULTURAL PRODUCTS GROUP CO LTD,China,JS,Process Industries,CN,Agricultural Commodities/Milling,CN,,,[]
1aa62ff3-9276-4d4d-b2d6-d29c38a395a2,Entegra Financial Corp.,ENTEGRA FINANCIAL CORP,United States,NC,Finance,US,Regional Banks,US,,,[]
2279b048-5541-415a-8bf0-514e46d77766,"Signature Office REIT, Inc.",SIGNATURE OFFICE REIT INC,United States,GA,Finance,US,Real Estate Investment Trusts,US,,,[]
5bed6d45-d805-42b2-87ed-6adc04d0836d,"Grand Havana, Inc.",GRAND HAVANA INC,United States,FL,Consumer Non-Durables,US,Food: Specialty/Candy,US,0.079335,Nano,[US]
